company_name,symbol,scripcode
Twenty First Century (India) Ltd.,,
AK Spintex Ltd.,,539300.0
ABM International Ltd.,ABMINTLLTD,
ACME Resources Ltd.,,539391.0
Kaya Ltd.,KAYA,539276.0
Indo Thai Securities Ltd.,INDOTHAI,533676.0
Atlantic Commercial Company Ltd.,,
Ashoka Marketing Ltd.,,
Arihant Ltd.,,
Anil Locks Ltd.,,
Bharat Nidhi Ltd.,,
Bhopal Udyog Ltd.,,
Bharat Investments Growth Ltd.,,
Valiant Organics Ltd.,VALIANTORG,540145.0
Alembic Pharmaceuticals Ltd.,APLLTD,533573.0
Delta Colonizers Ltd.,,
Chemopulp Tissues Ltd.,,
Carefree Investment Company Ltd.,,
BT TechNet Ltd.,,
Bihariji Ispat Udyog Ltd.,,
Yaan Enterprises Ltd.,,538521.0
NIIT Learning Systems Ltd. ,NIITMTS,543952.0
Sundaram Finance Holdings Ltd.,SUNDARMHLD,
Delhi Safe Deposit Company Ltd.,,
Futuristic Solutions Ltd.,,534063.0
Ganodaya Finlease Ltd.,,
Freesia Investment & Trading Company Ltd.,,
Dharower Financial Services Ltd.,,
Cusp Infra Projects Ltd.,,
Hind Comtel Ltd.,,
Hicks Thermometers (India) Ltd.,,
Integrated Capital Services Ltd.,,539149.0
Jai Commercial Company Ltd.,,
Kabirdas Investments Ltd.,,
Little Kingdom World Ltd.,,
Manavta Holdings Ltd.,,
Manbhawani Investment Ltd.,,
Polymer Papers Ltd.,,
Adventz Securities Enterprises Ltd.,,
PNB Finance & Industries Ltd.,,
Profin Money Markets Ltd.,,
Phoenix Real Time Services Ltd.,,
PHF Leasing Ltd.,,
Pearl Apartments Ltd.,,
Qgo Finance Ltd.,,538646.0
N.B.I. Industrial Finance Co. Ltd.,NBIFIN,
My Money Securities Ltd.,,538862.0
Morning Glory Leasing & Finance Ltd.,,
SG Finserve Ltd.,,539199.0
Mohta Finance & Leasing Company Ltd.,,
Megri Soft Ltd.,,539012.0
SBI Cards And Payment Services Ltd.,SBICARD,543066.0
Manglam India Ltd.,,
Shivalik Rasayan Ltd.,SHIVALIK,539148.0
Sharda Capsec Ltd.,,
Promain Ltd.,,
RCS Financial Technology Ltd.,,
Tactfull Investments Ltd.,,
Uttranchal Leasing Ltd.,,
Usha Flowell Ltd.,,
Zoom Exports Ltd.,,
The Yamuna Syndicate Ltd.,,540980.0
Sun Fund Management Ltd.,,
Amber Enterprises India Ltd.,AMBER,540902.0
CIL Nova Petrochemicals Ltd.,CNOVAPETRO,533407.0
Future Supply Chain Solutions Ltd.,FSC,540798.0
Electronica Plastic Machines Ltd,,
Pro CLB Global Ltd.,,540703.0
Uttaranchal Finance Ltd,,
Konstelec Engineers Ltd.,KONSTELEC,
Bharat Parenterals Ltd.,,541096.0
Agro Extracts Ltd.,,
Baghmari Tea Company Ltd.,,
Avanti Leathers Ltd.,,
Bothra Metals & Alloys Ltd.,,535279.0
Iris Business Services Ltd.,IRIS,540735.0
Namburnadi Tea Company Ltd.,,
Asian Logistics Ltd,,
TCI Express Ltd.,TCIEXP,540212.0
AKS Bearings Ltd.,,
Triveni Turbine Ltd.,TRITURBINE,533655.0
Patrona Risk Solutions Ltd.,,540903.0
Anand Rathi Wealth Ltd.,ANANDRATHI,543415.0
Essar Shipping Ltd.,ESSARSHPNG,533704.0
Ind Eco Ventures Ltd.,,
Anupam Rasayan India Ltd.,ANURAS,543275.0
Sayaji Industries Ltd.,,540728.0
Apollo Sindoori Hotels Ltd.,APOLSINHOT,
The Rameshwara Jute Mills Ltd.,,
Mahaveer Finance India Ltd.,,
PME Power Solutions (India) Ltd,,
Automark Industries (India) Ltd.,,
Shelter Pharma Ltd.,,543963.0
Dilip Buildcon Ltd.,DBL,540047.0
Bhairav Enterprieses Ltd.,,
Genera Agri Corp Ltd.,,541999.0
Duplex Industries Ltd,,
MAS Financial Services Ltd.,MASFIN,540749.0
Sharda Cropchem Ltd.,SHARDACROP,538666.0
Maestros Electronics & Telecommunications Systems Ltd.,,538401.0
Balaxi Pharmaceuticals Ltd.,BALAXI,
Kalyan Jewellers India Ltd.,KALYANKJIL,543278.0
Amol Dicalite Ltd.,,
Nagarjuna Fertilizers and Chemicals Ltd.,NAGAFERT,539917.0
SSIPL Retail Ltd.,,
Bohra Industries Ltd.,BOHRAIND,
Lesha Industries Ltd.,,533602.0
Supriya Lifescience Ltd.,SUPRIYA,543434.0
Care Ratings Ltd.,CARERATING,534804.0
E Factor Experiences Ltd.,EFACTOR,
Ishan International Ltd.,ISHAN,
The BE BE Rubber Estates Ltd.,,
Bhatkawa Tea Industries Ltd.,,
Bio Tea Estates Ltd.,,
Electronica Tough Carb Ltd.,,
The Kailas Rubber Co Ltd.,,
The North Western Cachar Tea Co Ltd.,,
The Phosphate Company Ltd.,,542123.0
Presidency Exports & Industries Ltd.,,
Saaketa Consultants Ltd.,,
Oceanic Foods Ltd.,,540405.0
Vaishali Pharma Ltd.,VAISHALI,
Navkar Corporation Ltd.,NAVKARCORP,539332.0
Jupiter Infomedia Ltd.,,534623.0
Zim Laboratories Ltd.,ZIMLAB,541400.0
Blue Horizon Investments Ltd.,,
Navoday Management Services Ltd.,,
Kotia Enterprises Ltd.,,539599.0
Kamal Leasing Ltd.,,
Shree Ganesh Investments & Industries Ltd.,,
Times Finvest & Commerce Ltd.,,
Arvind Smartspaces Ltd.,ARVSMART,539301.0
Jain Irrigation Systems Ltd. (DVR),JISLDVREQS,570004.0
Micropro Software Solutions Ltd.,MICROPRO,
Citizen Infoline Ltd.,,538786.0
Hexa Tradex Ltd.,HEXATRADEX,534328.0
Adani Total Gas Ltd.,ATGL,542066.0
Aryaman Capital Markets Ltd.,,538716.0
Barbeque-Nation Hospitality Ltd.,BARBEQUE,543283.0
Pocl Enterprises Ltd.,,539195.0
Dishman Carbogen Amcis Ltd.,DCAL,540701.0
Ducon Infratechnologies Ltd.,DUCON,534674.0
Ducol Organics & Colours Ltd.,DUCOL,
5Paisa Capital Ltd.,5PAISA,540776.0
360 One Wam Ltd.,360ONE,542772.0
Medi Assist Healthcare Services Ltd.,MEDIASSIST,544088.0
Affle (India) Ltd.,AFFLE,542752.0
JIO Financial Services Ltd.,JIOFIN,543940.0
Jash Engineering Ltd.,JASH,
Nazara Technologies Ltd.,NAZARA,543280.0
Sadbhav Infrastructure Project Ltd.,SADBHIN,539346.0
Sah Polymers Ltd.,SAH,543743.0
Steel City Securities Ltd.,STEELCITY,
Universal Enterprises Ltd.,,
West Leisure Resorts Ltd.,,538382.0
Vishwaraj Sugar Industries Ltd.,VISHWARAJ,542852.0
Schneider Electric Infrastructure Ltd.,SCHNEIDER,534139.0
RattanIndia Enterprises Ltd.,RTNINDIA,534597.0
Amrapali Capital & Finance Services Ltd.,,536737.0
Zuari Agro Chemicals Ltd.,ZUARI,534742.0
Fervent Synergies Ltd.,,533896.0
Achal Investments Pvt Ltd. (Gujarat),,
Dhyana Finstock Ltd.,,538450.0
Globe Textiles (India) Ltd.,GLOBE,
Thomas Scott (India) Ltd.,THOMASCOTT,533941.0
S Chand And Company Ltd.,SCHAND,540497.0
Karnavati Finance Ltd.,,538928.0
Abhishek Finlease Ltd.,,538935.0
Commercial Syn Bags Ltd.,COMSYN,539986.0
Stenly Credit Capital Ltd.,,
Prabhat India Ltd.,,
Saket Projects Ltd.,,
DRA Consultants Ltd.,,540144.0
RHI Magnesita India Ltd.,RHIM,534076.0
Aeroflex Industries Ltd.,AEROFLEX,543972.0
Coffee Day Enterprises Ltd.,COFFEEDAY,539436.0
Latent View Analytics Ltd.,LATENTVIEW,543398.0
Medplus Health Services Ltd.,MEDPLUS,543427.0
PMC Fincorp Ltd.,,534060.0
Pyxis Finvest Ltd.,,534109.0
Madhusudan Holdings Ltd.,,
Trisure Promotions & Tradings Ltd.,,
Svarnim Trade Udyog Ltd.,,539911.0
RK Commercial Ltd.,,
Suvinay Trading & Investment Co Ltd.,,
AMI Organics Ltd.,AMIORG,543349.0
Ushanti Colour Chem Ltd.,UCL,
Yash Chemex Ltd.,,539939.0
Rossari Biotech Ltd.,ROSSARI,543213.0
Maheshwari Logistics Ltd.,MAHESHWARI,
SA Trafin Pvt Ltd.,,
Chatha Foods Ltd.,,544151.0
Ritco Logistics Ltd.,RITCO,542383.0
Alliance Integrated Metaliks Ltd.,,534064.0
Indostar Capital Finance Ltd.,INDOSTAR,541336.0
Venugopal Holdings Ltd.,,
CMS Info Systems Ltd.,CMSINFO,543441.0
Shivdooti Pearls & Investments Ltd.,,
Shalby Ltd.,SHALBY,540797.0
Money Masters Leasing & Finance Ltd.,,535910.0
Gland Pharma Ltd.,GLAND,543245.0
Metropolis Healthcare Ltd.,METROPOLIS,542650.0
New Delhi Centre For Sight Pvt Ltd.,,
Looks Health Services Ltd.,,534422.0
eMudhra Ltd.,EMUDHRA,543533.0
Neha Resources Ltd.,,
Alexi Financials Ltd.,,
Captain Polyplast Ltd.,,536974.0
Maxheights Infrastructure Ltd.,,534338.0
Home First Finance Company India Ltd.,HOMEFIRST,543259.0
AV Thomas International Ltd.,,
Aayush Food & Herbs Ltd.,,539528.0
Prozone Realty Ltd.,PROZONER,534675.0
Ahmedabad Kaiser-I-Hind Mills Company Ltd.,,
Akashna Global Steel Ltd.,,
Mayank Cattle Food Ltd.,,544106.0
Alpha Commercial Enterprises Ltd.,,
Amba Enterprises Ltd.,,539196.0
Adhbhut Infrastructure Ltd.,,539189.0
Anisa Carpets Ltd.,,
Arihant Leasing & Holding Ltd.,,
Artemis Medicare Services Ltd.,ARTEMISMED,542919.0
Ashoka Viniyoga Ltd.,,
Max Alert Systems Ltd.,,534563.0
Asian Lakto Industries Ltd.,,
Bangalore Fort Farms Ltd.,,539120.0
Basant India Ltd.,,
Bawa Industries Pvt Ltd.,,
Lypsa Gems & Jewellery Ltd.,LYPSAGEMS,534532.0
The Bhavani Tea & Produce Company Ltd.,,
Bherudan Dugar Finance Ltd.,,
Prabhu Structures Ltd.,,
Cherry Polypack Ltd.,,
Toyam Sports Ltd.,,538607.0
Chinar Industrial Investment & Finance Ltd.,,
Colorchips New Media Ltd.,,540023.0
Commercial Motors Ltd.,,
Coromandel Granites (I) Ltd.,,
The Cottanad Plantations Ltd.,,
Datre Corporation Ltd.,,
Denim Fashions Ltd.,,
Digvijay Services Ltd.,,
Dolfin Rubbers Ltd.,,542013.0
Emerging Financial Services Ltd.,,
Mudunuru Ltd.,,538743.0
Waaree Renewable Technologies Ltd.,,534618.0
Ritz Mercantile Ltd.,,
Roneo Vickers India Ltd.,,
Manish Organics India Ltd.,,
Remedium Lifecare Ltd.,,539561.0
Royalsoft Services Ltd.,,
V-Mart Retail Ltd.,VMART,534976.0
Fourenn Apparels Ltd.,,
Reliance Infotek Ltd.,,
Sampann Utpadan India Ltd.,SAMPANN,534598.0
Gallant Finance & Investment Ltd.,,
BP Alloys Ltd.,,
Giltedged Industrial Securitied Ltd.,,
Gnanambikai Mills Ltd.,,
Goga Foods Ltd.,,
The Gokul Rubber & Tea Plantations Ltd.,,
Goldwyn Ltd.,,
Goojar Mal Ganpat Rai Enterprises Ltd.,,
Graintec India Ltd.,,
Thanjavur Spinning Mill Ltd.,,
Bhartia Bright & Seamless Steels Ltd.,,
Gujarat Metal Cast Industries Ltd.,,
Healthcaps India Ltd.,,
Hemant Surgical Industries Ltd.,,543916.0
Trisha Infrastructure Ltd.,,
Hindustan Domestic Oil & Gas Company (Bombay) Ltd.,,
Hindustan General Industries Ltd.,,
Advance Metering Technology Ltd.,AMTL,534612.0
JTL Industries Ltd,JTLIND,534600.0
Jointeca Education Solutions Ltd.,,534659.0
Indarma Prime Industries Ltd.,,
India Finance Ltd.,,
Indian Sulphacid Industries Ltd.,,
Innovative Tyres & Tubes Ltd.,INNOVATIVE,
Investors India Ltd.,,
KN Agri Resources Ltd.,KNAGRI,
JSW Infrastructure Ltd.,JSWINFRA,543994.0
Jackson Investments Ltd.,,538422.0
Jawahar Mills Ltd.,,
Jayatma Enterprises Ltd.,,539005.0
Jaypee Spintex Ltd.,,
Jonas Woodhead & Sons (India) Ltd.,,
Juggilal Kamlapat Jute Mills Co Ltd.,,
KR Rubberite Ltd.,,
SRG Housing Finance Ltd.,SRGHFL,534680.0
Comfort Commotrade Ltd.,,534691.0
Vinayak Polycon International Ltd.,,534639.0
Thejo Engineering Ltd.,THEJO,
Kamdhenu Enterprises Ltd.,,
Kay Jay Leasing Ltd.,,
Kirloskar Computer Services Ltd.,,
Aditri Industries Ltd.,,534707.0
Kanchi Karpooram Ltd.,,538896.0
Shantiguru Industries Ltd.,,534708.0
Star Delta Transformers Ltd.,,539255.0
Vasundhara Rasayans Ltd.,,538634.0
Bronze Infra-Tech Ltd.,,534731.0
Krimy Biscuits And Chemical Industries Ltd.,,
LNJ Financial Services Ltd.,,
Lexicon Commercial Enterprises Ltd.,,
Light Roofings Ltd.,,
Sataytej Commercial Company Ltd.,,
SPM Engineers Ltd.,,
Sagar Industries Ltd.,,
Sahu Jain Ltd.,,
Sajjan Commercial Enterprises Ltd.,,
Sakarlal Balabhai & Company Ltd.,,
Sanghi Hire Purchase Ltd.,,
Saraswati Properties Ltd.,,
Sarthi Pharmaceuticals Ltd.,,
Sharman Woollen Mills Ltd.,,
Caspian Corporate Services Ltd.,,534732.0
Aerpace Industries Ltd.,,534733.0
Shyam Century Ferrous Ltd.,SHYAMCENT,539252.0
Mahendra Shipping Ltd.,,
Sri Balasubramania Mills Ltd.,,
Sri Sarvaraya Sugars Ltd.,,
Super Fine Knitters Ltd.,,540269.0
Crystal Cable Industries Ltd.,,
Shree Bharani Spinnings (India) Ltd.,,
Som Shiva (Impex) Ltd.,,
Sun City Amusement Parks Ltd.,,
Supreme Commercial Enterprises Ltd.,,
Etiam Emedia Ltd.,,
MC-Stitch Ltd.,,
Cyber Media Research & Services Ltd.,CMRSL,
Veto Switchgears And Cables Ltd.,VETO,539331.0
Sreeleathers Ltd.,SREEL,535601.0
Tradelink Securities Ltd.,,
Maya Trade Links Ltd.,,
Mudra Financial Services Ltd.,,539819.0
Neeraj Paper Agencies Ltd.,,
The Nilambur Rubber Co Ltd.,,
Pavna Industries Ltd.,PAVNAIND,543915.0
Premium Merchants Ltd.,,
Purvanchal Business Promotions Ltd.,,
Purvanchal Investment & Trading Co Ltd.,,
Eco Friendly Food Processing Park Ltd.,,534839.0
CDG Petchem Ltd.,,534796.0
Jana Small Finance Bank Ltd.,JSFB,544118.0
Satin Creditcare Network Ltd.,SATIN,539404.0
Spacenet Enterprises India Ltd.,SPCENET,
Tongani Tea Co Ltd.,,
SK Foils Ltd.,,
Sivanandha Pipe Fittings Ltd.,,
Swetha Engineering Ltd.,,
Ambattur Enterprises Ltd.,,
Trigunatmika Trading & Properties Ltd.,,
Udayagiri Rubber Company Ltd.,,
Ujjwal Ltd.,,
United Impex Ltd.,,
Vatan Textiles Ltd.,,
Veeramani Biscuit Industries Ltd.,,
Velimalai Rubber Co Ltd.,,
Vijayawada Bottling Co Ltd.,,
KD Leisures Ltd.,,540385.0
Vivek Fertilizers Ltd.,,
Wavin India Ltd.,,
Weld Excel India Ltd.,,
Zipper Trading Enterprises Ltd.,,
Malwa Vanaspati & Chemical Company Ltd.,,
Mani Commercial Ltd.,,
Maple Holdings Ltd.,,
Marvel Hi-Tech Ltd.,,
Mayfair Fabrics Ltd.,,
Metrochem Capital Trust Ltd.,,
Karthik Inductions Ltd.,,
Mona Textiles Ltd.,,
Namo Sidhi International Ltd.,,
Negolice Ltd.,,
Neogen Chemicals Ltd.,NEOGEN,542665.0
Neon Fuel Ltd.,,
Niraj Jindal Ispat Udyog Ltd.,,
NGR Techno Projects Ltd.,,
Okay Plus International Ltd.,,
Oswal Industries Ltd.,,
Pandyan Hotels Ltd.,,
Paradeep Phosphates Ltd.,PARADEEP,543530.0
Monga Brothers Ltd.,,
Omkar Industries Ltd.,,
Rajdhani Atithalya Ltd.,,
Covidh Technologies Ltd.,,534920.0
NIBE Ltd.,,535136.0
Channel Nine Entertainment Ltd.,,535142.0
Zora Traders Ltd.,,
Marble Finvest Ltd.,,
Monnet International Ltd.,,
Panchura Estates Ltd.,,
Parijat Paper Mills Ltd.,,
JCK Infrastructure Development Ltd.,,
Kiran Vyapar Ltd.,,537750.0
Naga Dhunseri Group Ltd.,NDGL,
Eureka Forbes Ltd.,,543482.0
Northland Holding Co Pvt Ltd.,,
Ind Renewable Energy Ltd.,,536709.0
Mukta Agriculture Ltd.,,535204.0
Mystic Electronics Ltd.,,535205.0
Aditya Birla Capital Ltd.,ABCAPITAL,540691.0
Orient Cement Ltd.,ORIENTCEM,535754.0
GCM Securities Ltd.,,535431.0
Lakhotia Polyesters (India) Ltd.,,535387.0
Comfort Fincap Ltd.,,535267.0
Aarsree Agra Ltd.,,
Abha Property Project Ltd.,,
ACE Exports Ltd.,,
Adarsh Commercial Company Ltd.,,
Adventz Investments & Holdings Ltd.,,
AAR Shyam India Investment Co Ltd.,,542377.0
Abhashree Projects Ltd.,,
Adapt Investments Ltd.,,
Incredible Industries Ltd.,INCREDIBLE,538365.0
Adtech Systems Ltd.,,
Agarwal Bolts Ltd.,,
Ajanta Commerce Ltd.,,
Ajanta Mercantile Ltd.,,
Ajay Investment Enterprise Ltd.,,
AJ Enterprises Ltd.,,
Akanksha Viniyog Ltd.,,
Akhivi Tea Plantations & Agro Industries Ltd.,,
AKS Credits Ltd.,,
Akshar Finance Ltd.,,
Allied Stock Investors Ltd.,,
Amalgamated Development Ltd.,,
Amar Jyotiudyog Ltd.,,
Amar Traders & Finance Co Ltd.,,
Ambica Shipping & Industries Ltd.,,
Amravati Eximp Ltd.,,
Authum Investment & Infrastructure Ltd.,AIIL,539177.0
Avadh Mercantile Co Ltd.,,
AVI Polymers Ltd.,,539288.0
AVRO Commercial Company Ltd.,,
Baaz Trading & Investment Ltd.,,
Bacchhat Investment & Finance Ltd.,,
Badridas Investment Company Ltd.,,
Balaji-Biotech Ltd.,,
Ballabh Commercial Ltd.,,
Banga Laxmi Steel Trading Company Ltd.,,
Bankam Investment Ltd.,,
Bankura Damoodar River Railway & Holding Co Ltd.,,
Barcle Enterprises Ltd.,,
Bateli Tea Co Ltd.,,
Baxi Brothers Ltd.,,
BB Commercial Ltd.,,
Believe Enterprises Ltd.,,
Bhagwati (India) Ltd.,,
Bhagwati Pressing Co Ltd.,,
Bhaktwatsal Investment Ltd.,,
Bhilwara Holdings Ltd.,,
Bhutoria Brothers Ltd.,,
Bihar Hotels Ltd.,,
Bijco Holdings Ltd.,,
Bijoy Mining Co Ltd.,,
NRB Industrial Bearings Ltd.,NIBL,535458.0
Amrit Villa Investments Ltd.,,
Amulyanidhi (India) Ltd.,,
Anima Investments Ltd.,,
Anita Trading Company Ltd.,,
Anjney Investments & Trading Company Ltd.,,
Ankit Commerce Ltd.,,
Ankit India Ltd.,,
Ankit Prachi Trading & Investments Ltd.,,
Ankur International Ltd.,,
Annapurna Projects Ltd.,,
Antarctic Industries Ltd.,,
Apex Capital Markets Ltd.,,
Apex Holdings Ltd.,,
Apollo Investments Ltd.,,
Aradhana Investments Ltd.,,
ARC Finance Ltd.,,540135.0
ARCL Organics Ltd.,,543993.0
Arihant Chemicals Industries Ltd.,,
Arihant Finance (India) Ltd.,,
Aristo Industrial Services Ltd.,,
Arth Udyog Ltd.,,
Arvind Kumar Nand Kumar Ltd.,,
Ashoka Commercials Ltd.,,
Asoka Ferrocast Ltd.,,
Real Touch Finance Ltd.,,538611.0
Associated General Trading Society Ltd.,,
Associated Leasing Ltd.,,
Anuradha Investments Ltd. (WB),,
Blue Print Securities Ltd.,,
Bormah Jan Tea (1936) Ltd.,,
Borosil Holdings Ltd.,,
Boulevard Properties Ltd.,,
BP Capital Ltd.,,536965.0
BP Investments Ltd.,,
Brownia Buisness Ltd.,,
Bulls & Bears Portfolios Ltd.,,
Burlington Finance Ltd.,,
Calcutta Security Printers Ltd.,,
Calcutta Silk Manufacturing Co Ltd.,,
Calicut Engineering Works Ltd.,,
CAMAC Commercial Company Ltd.,,
Camellia Trading & Investment Ltd.,,
Armchair Investment Ltd.,,
Capfin India Ltd.,,539198.0
Capital Finvest Ltd.,,
Capital Trade Links Ltd.,,538476.0
Caravan Commercial Company Ltd.,,
Carbo Industrial Holdings Ltd.,,
Carbon Specialities Ltd.,,
Castle Traders Ltd.,,
Cecil Webber Engineering Ltd.,,
Centax (India) Ltd.,,
Central Scientific Supplies Company Ltd.,,
CFM Infratex Ltd.,,
Chain Investment Ltd.,,
Chandrima Mercantiles Ltd.,,540829.0
Chariot Eximp Ltd.,,
Checons Ltd.,,
Chemech Laboratories Ltd.,,
Cheviot International Ltd.,,
Chhajer Finance Ltd.,,
Chitrakut Holdings Ltd.,,
Citygold Credit Capital Ltd.,,
Classic Global Finance & Capital Ltd.,,538433.0
Classic Growers Ltd.,,
Classique Trade Holdings Ltd.,,
Coimbatore Flavors & Fragrances Ltd.,,
Coimbatore Pioneer Fertilizers Ltd.,,
Colama Commercial Company Ltd.,,
Columbia Trading Company Ltd.,,
Comet Leasing & Finance Ltd.,,
Concord Drugs Ltd.,,538965.0
Consortium Vyapaar Ltd.,,
Continental Profiles Ltd.,,
Continental Securities Ltd.,,538868.0
Coorg Tea Company Ltd.,,
Coxswain Technologies Ltd.,,
Creative Castings Ltd.,,539527.0
Decillion Finance Ltd.,,539190.0
Dee Dee Steel Castings Ltd.,,
Deepa Trade & Commerce Ltd.,,
Deep Commercials Ltd.,,
Deeplok Financial Services Ltd.,,
Deepraj Investments Ltd.,,
Deevee Commercials Ltd.,,
Denish Knit Industries Ltd.,,
Deshapriya Estates Ltd.,,
DFL Finance Ltd.,,
Dhanverdhi Exports Ltd.,,
Dhaval Exports Ltd.,,
Divine Leasing & Finance Ltd.,,
Divya Mercantile Ltd.,,
DLX Ltd.,,
Dr M Induscorp Ltd.,,
DTC India Ltd.,,
Dudhoria Construction Company Ltd.,,
Duke Commerce Ltd.,,
Dumraon Textiles Ltd.,,
Duncan International (India) Ltd.,,
Eagle International Ltd.,,
Eastern Dooars Tea Co Ltd.,,
Eastern General Indusries Ltd.,,
Eastwest Hotels Ltd.,,
Easun Capital Markets Ltd.,,542906.0
Econo Trade (India) Ltd.,,538708.0
Ellora Traders Ltd.,,
Engo Tea Company Ltd.,,
Ethelbari Tea Co (1932) Ltd.,,
Excellent Commercial Enterprises & Investment Ltd.,,
Exclusive Leasing & Finance Ltd.,,
Abhishek Infraventures Ltd.,,539544.0
Crystal Tea (India) Ltd.,,
Damodar Ropeways & Infra Ltd.,,
Danta Vyapar Kendra Ltd.,,
Mega Nirman & Industries Ltd.,,539767.0
Darjeeling Ropeway Co Ltd.,,539770.0
Dayal Finsec Ltd.,,
Deccan Finance Ltd.,,
Fairdeal Properties Ltd.,,
Faridabad Paper Mills Ltd.,,
Far Seen Rubber Industries Ltd.,,
Srinathji Projects Ltd.,,
Fortune Industrial Resources Ltd.,,
Fox Software Technologies Ltd.,,
Fuji India Ltd.,,
Gagan Commercial Agencies Ltd.,,
Gagandeep Services Ltd.,,
Gaylord Commercial Company Ltd.,,
GD Goenka India Ltd.,,
Gemini Tradelinks Ltd.,,
Gems Commercial Company Ltd.,,
General Exports And Credits Ltd,,
General Investment Company Ltd.,,
Genesis Exports Ltd.,,
Genesis Finance Company Ltd.,,
GLD International Ltd.,,
Globe Exim Ltd.,,
Globe (India) Ltd.,,
Gobind Sugar Mills Ltd.,,
Goldcoin Health Foods Ltd.,,538542.0
Garbi Finvest Ltd.,,539492.0
Goldfields Leasing Finance And Investment Company Ltd.,,
Gopalpur Tea Co Ltd.,,
Gove Finance Ltd.,,
Goyal Achal Sampatti Vikas And Niyojan Nigam Ltd.,,
GR Industries And Finance Ltd.,,
Grovy India Ltd.,,539522.0
Goldman Securities Ltd (West Bengal),,
Gunny Chem Tex India Ltd.,,
Gwalior Securities & Traders Ltd.,,
Gyan Traders Ltd.,,
Harak Chand Investments Ltd.,,
Harapa Real Estates Ltd.,,
Hardoli Paper Mills Ltd.,,
Harshwardhan Leasing Ltd.,,
Harvatex Engineering & Processing Company Ltd.,,
HavellS Financial Services Ltd.,,
Hawa Engineers Ltd.,,539176.0
Heritage Housing Finance Ltd.,,
HGI Finance And Leasing Ltd.,,
Uday Jewellery Industries Ltd.,,539518.0
Hilton Trading Co Ltd.,,
Himalyan Financial Services Ltd.,,
Hind Ispat Ltd.,,
Hind Leasing And Finance Ltd.,,
Hindustan Commercial Co Ltd.,,
Hindusthan Business Corporation Ltd.,,
Hindusthan Credit Capital Ltd.,,
Hindusthan Tea & Trading Co Ltd.,,
The Hooghly Mills Co Ltd.,,
IEC Fabchem Ltd.,,
IFGL Refractories Ltd.,IFGLEXPOR,540774.0
IIFL Securities Ltd.,IIFLSEC,542773.0
Impex Services Ltd.,,
Indian Capital Corporation Ltd.,,
Indo-Eco (India) Ltd.,,
Indu Engineering And Textiles Ltd.,,
Industrial Fiscal Services Ltd.,,
Indian Glass & Electricals Ltd.,,
Integra Telecommunication And Software Ltd.,,536868.0
International Resources Ltd.,,
IRC Worldwide Couriers Ltd.,,
JA Finance Ltd.,,543860.0
Jagadhatri Foods Ltd.,,
Jagadishwar Pharmaceutical Works Ltd.,,
Jagat Trading Enterprises Ltd.,,
Jai Bhikshu Credit And Holdings Ltd.,,
Aashrit Capital Ltd.,,
Janki Securities Ltd.,,
Jayanti Commercial Ltd.,,
Jayant (India) Ltd.,,
Jeco Exports & Finance Ltd.,,
JRD Finance Ltd.,,
JSM Investments Ltd.,,
Kabra Commercial Ltd.,,539393.0
Karuna Impex Enterprises Ltd.,,
Gloster Ltd.,GLOSTERLTD,542351.0
Smart Finsec Ltd.,,539494.0
Kherapati Vanijya Ltd.,,
KIFS Financial Services Ltd.,,535566.0
Kinetic Investments Ltd.,,
Konark (India) Ltd.,,
KRA Leasing Ltd.,,
Krishna Capital And Securities Ltd.,,539384.0
Kshitish Trading Company Ltd.,,
Ledo Financial Services Ltd.,,
Little Rock Trade & Investment Ltd.,,
Lohia Investment Ltd.,,
Magadh Traders Ltd.,,
Magnum Commercial Ltd.,,
Mahanagar Commercial Company Ltd.,,
Malay Commercial Enterprises Ltd.,,
Mandya Finance Company Ltd.,,
Mangalam Industrial Finance Ltd.,,537800.0
Man Mohak Fin-Invest-Lease Ltd.,,
Manphool Exports Ltd.,,
Sunshine Housecon Ltd.,,
Master Exchange & Finance Ltd.,,
Maurya Industrial Resources Ltd.,,
Maurya Trading Company Ltd.,,
Meenakshi Tea Company Ltd.,,
Merit Credit Corporation Ltd.,,
Merit Investment Ltd.,,
Merlin Industrial Development Ltd.,,
Moderate Investment And Commercial Enterprises Ltd.,,
Modern Engineering And Projects Ltd.,,539762.0
Mothola Company Ltd.,,
Motika Finance Ltd.,,
Motorex Corporation Ltd.,,
MSJ Colonishing & Leasing Company Ltd.,,
Mudit Investment & Trading Company Ltd.,,
Nahar Financial And Investment Ltd.,,
NAK Securities Ltd.,,
Namokar Marketing Ltd.,,
Nandanvan Investments Ltd.,,
Narottam Investments & Trading Company Ltd.,,
Navin Agro Industries Ltd.,,
Neelkantha Steels Ltd.,,
NEIL Industries Ltd.,,539016.0
New Mount Trading & Investment Co Ltd.,,
Niharika India Ltd.,,
Nivedan Vanijya Niyojan Ltd.,,
NK Textile Industries Ltd.,,
North Eastern Publishing And Advertising Co Ltd.,,
Olympic Commercial Enterprises Ltd.,,
Olympic General Trading Ltd.,,
Omega Trade Enterprises Ltd.,,
OM Securities Ltd.,,
OM Udyog Ltd.,,
Orient Fincorp Ltd.,,
Orissa Securities Ltd.,,
PACO Exports Ltd.,,
Pali Commercial Co Ltd.,,
Viji Finance Ltd.,VIJIFIN,537820.0
Panorama Capital Market Ltd.,,
